"infect","read.amt","pre.readf1","pre.readf2","pre.readf3","pre.readf4","pre.readf5","pre.readf6","post.readf1","post.readf2","post.readf3","post.readf4","post.readf5","post.readf6","stress.1","stress.2","stress.3","stress.4","stress.5","stu.engage.1","stu.engage.2","stu.engage.3","stu.engage.4","stu.itcap","learn.per1","learn.per2","gpax.y1","gpax.y2","gender","t.exp","t.itcap","climate.pro.1","climate.pro.2","climate.pro.3","climate.pro.4","climate.pro.5","climate.pro.6","t.mode","location","internet","it.equip"
2,"3","1","2","1","1","2","3","1","3","3","2","1","4","5","5","5","5","5","1","1","1","1","1",8.9,0.08,3.45,2.48,2,3,"1","1","1","2","1","1","1","2","อิสาน",2,2
2,"3","2","4","4","4","1","3","1","4","4","4","1","4","5","5","4","5","5","1","1","1","1","1",10.6,0.12,2.8,1.74,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","3","4","3","2","1","4","1","4","4","4","1","4","2","1","1","1","1","5","5","5","5","3",10,19.94,3.1,3.1,1,2,"2","1","1","1","1","1","1","2","อิสาน",1,2
2,"3","4","3","4","1","1","4","1","4","4","2","1","4","5","5","5","5","5","1","1","1","1","1",15,0.19,3.3,2.34,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,1
1,"3","1","1","4","1","1","1","1","2","4","4","1","4","3","2","3","2","2","1","1","1","1","1",7.3,2.76,2.62,2.02,2,2,"3","1","1","1","2","1","1","2","อิสาน",1,0
1,"3","4","2","4","4","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",14.9,0.14,2.61,1.28,1,2,"3","1","1","1","1","1","1","2","อิสาน",1,0
2,"3","1","3","4","1","1","4","1","1","4","1","2","2","4","2","4","4","3","1","1","1","1","1",14.6,1.11,3.03,2.18,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","1","4","4","2","1","4","1","2","4","4","1","4","5","5","5","5","5","1","1","1","1","1",14.9,0.02,2.48,1.52,1,1,"3","1","1","1","1","1","1","2","อิสาน",1,0
2,"1","4","4","4","1","1","4","2","4","4","3","1","4","3","2","3","2","1","2","1","1","1","1",10.1,2.87,2.81,2.06,2,2,"1","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","1","2","1","4","1","3","1","2","4","4","1","4","4","2","4","3","2","2","1","1","2","1",14.5,3.67,3.23,2.44,2,1,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","3","4","4","3","1","4","2","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",16.9,0.36,3.58,2.65,1,1,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","3","4","4","3","1","3","1","4","4","4","1","4","3","2","4","3","2","2","1","1","1","1",13.8,0.19,2.85,2.05,1,3,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","2","4","4","1","1","4","3","2","4","4","1","4","4","4","4","5","4","2","1","1","1","1",9.2,1.06,2.82,2.04,2,3,"1","1","1","1","1","1","1","2","อิสาน",1,1
2,"2","3","4","4","2","1","3","1","4","4","4","1","4","3","2","3","3","2","2","1","1","2","1",10.6,3.98,2.51,1.6,1,1,"3","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","3","4","4","1","1","4","1","4","4","3","3","4","1","1","1","1","1","5","5","5","5","3",17.3,19.78,3.14,3.14,2,1,"2","1","1","1","1","1","1","2","อิสาน",1,3
2,"2","1","3","4","1","1","4","1","1","4","4","1","4","4","5","4","5","4","1","1","1","1","1",15,1.17,3.31,2.45,2,2,"3","1","2","3","3","2","1","2","อิสาน",1,0
2,"3","4","1","4","3","1","4","2","4","4","2","1","4","3","2","3","2","2","4","3","4","4","3",16.2,15.78,3.14,3.05,2,1,"1","1","1","1","1","1","1","2","อิสาน",1,2
2,"3","3","4","4","4","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",14.7,0.47,3.04,1.98,1,3,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","4","1","4","1","1","1","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",13.7,0.07,2.67,1.49,2,2,"2","1","1","1","2","1","1","2","อิสาน",2,1
2,"3","1","4","4","1","1","4","1","4","4","4","1","4","3","2","4","4","3","1","1","1","1","1",13.3,0.92,2.51,1.5,1,1,"2","1","1","1","1","1","1","2","อิสาน",1,2
2,"2","1","4","4","2","1","3","1","2","4","2","1","4","3","2","4","3","3","1","1","1","1","1",12.7,0.35,2.77,2.06,1,2,"3","1","1","1","1","1","1","2","อิสาน",1,1
2,"2","4","3","4","3","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",10.7,0.12,3.08,2.04,2,2,"3","5","5","3","4","5","5","2","อิสาน",2,1
2,"3","1","1","1","1","1","2","1","1","4","3","1","4","1","1","1","2","1","5","4","4","5","2",9.2,19.74,2.93,2.92,2,1,"2","1","1","1","1","1","1","2","อิสาน",1,3
2,"3","3","4","3","2","1","4","1","3","4","3","1","4","5","5","4","5","4","2","1","1","1","1",11,0,1.89,0.8,1,3,"1","1","1","1","1","1","1","2","อิสาน",1,0
2,"3","1","2","4","3","1","1","1","2","4","3","1","4","5","5","5","5","5","1","1","1","1","1",9.6,0.15,2.51,1.55,2,2,"3","4","3","3","3","2","1","2","อิสาน",2,1
1,"2","1","1","1","1","2","3","1","2","4","4","1","4","4","2","4","4","4","1","1","1","1","1",13,0.51,3.25,2.39,2,1,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","3","4","1","1","4","1","3","4","4","1","4","4","5","4","5","4","1","1","1","1","1",17.9,0.46,3.49,2.54,2,1,"2","1","1","1","1","1","1","2","อิสาน",2,3
1,"3","1","1","4","1","1","4","1","3","4","4","1","3","4","3","4","4","3","1","1","1","1","1",13.1,1.54,2.83,1.99,2,2,"2","1","1","1","2","1","1","2","อิสาน",1,1
2,"3","1","2","3","1","1","1","1","1","4","4","1","4","3","2","3","2","1","2","1","1","1","1",14.1,1.21,2.94,2.2,2,2,"3","3","3","3","3","4","1","2","อิสาน",1,1
1,"3","2","3","3","2","1","4","1","3","4","4","3","4","4","4","4","5","4","2","1","2","1","1",8,1.03,2.41,1.57,2,2,"1","1","1","1","1","1","1","2","อิสาน",1,2
2,"3","4","3","4","4","1","4","1","4","4","4","4","4","5","5","5","5","5","1","1","1","1","1",12.6,0.18,3.48,2.34,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","4","2","3","1","1","1","3","4","3","1","4","5","5","5","5","5","1","1","1","1","1",16.8,0.33,3.19,2.25,2,2,"2","3","1","3","3","2","4","2","อิสาน",1,1
1,"3","1","3","4","1","2","2","1","4","4","2","1","3","5","5","5","5","5","1","1","1","1","1",11.4,0.76,3.25,2.22,2,2,"3","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","2","4","4","4","1","4","1","3","4","4","3","4","5","5","5","5","5","1","1","1","1","1",12.8,0.73,3.13,1.78,1,3,"2","1","1","1","1","1","1","2","อิสาน",1,0
2,"3","2","4","4","1","1","4","1","4","4","4","1","4","4","4","4","5","4","1","1","1","1","1",9.9,0.08,2.52,1.52,1,3,"1","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","3","4","4","2","1","3","2","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",3.7,0.17,1.8,0.57,2,3,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"2","3","4","2","3","1","4","1","4","4","2","1","4","5","5","5","5","5","1","1","1","1","1",9.2,0.25,2.53,1.46,2,1,"3","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","3","4","3","1","4","1","4","4","1","1","4","5","5","5","5","5","1","1","1","1","1",11.3,0.03,2.58,1.46,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,0
1,"3","1","2","4","1","1","4","1","3","4","4","1","4","3","2","3","3","2","2","1","1","2","1",11.1,2.15,2.61,1.87,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,3
2,"3","4","1","4","2","1","3","1","3","4","4","1","3","4","3","4","5","4","1","1","1","1","1",17,0.11,2.93,1.65,2,2,"1","1","1","3","1","2","1","2","อิสาน",2,2
1,"3","3","3","4","3","1","4","1","4","4","3","1","4","3","2","3","2","1","3","1","1","1","3",12.3,9.02,2.35,2.28,2,3,"2","1","1","2","1","1","1","2","อิสาน",1,2
1,"3","1","4","4","2","1","4","1","3","4","2","1","4","5","5","5","5","5","1","1","1","1","1",16,0.26,3.61,2.28,1,1,"3","1","1","1","1","1","1","2","อิสาน",1,0
2,"3","1","4","4","1","1","4","1","4","4","4","1","4","3","2","3","2","1","2","1","1","1","1",8.1,3.66,2.33,1.73,2,2,"1","3","1","3","1","1","1","2","อิสาน",1,1
2,"3","4","4","4","1","2","2","2","1","4","4","1","4","5","5","5","5","5","1","1","1","1","1",19.1,0.23,3.36,1.88,1,2,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","4","4","1","1","4","1","2","4","1","1","4","5","5","5","5","5","1","1","1","1","1",10.4,0.09,2.3,1.32,1,1,"3","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","2","1","1","2","1","1","1","2","4","4","2","4","5","5","5","5","5","1","1","1","1","1",12.1,0.16,2.48,1.48,2,2,"1","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","3","3","2","2","1","2","1","4","4","4","1","4","4","5","5","5","4","1","1","1","1","1",15.2,0.02,2.81,1.91,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,1
1,"3","1","2","2","2","1","1","1","4","4","3","1","1","5","4","4","5","4","1","1","1","1","1",10.3,0.41,2.59,1.58,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","4","4","4","1","1","4","1","1","4","3","1","4","5","5","5","5","5","1","1","1","1","1",12.6,0.04,2.77,1.72,2,2,"3","3","1","2","3","1","1","2","อิสาน",2,0
2,"3","2","4","4","3","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",5.5,0.5,2.04,0.91,1,2,"3","1","1","2","2","2","1","2","อิสาน",2,1
1,"3","1","3","4","1","1","3","1","4","4","4","1","2","5","5","5","5","5","1","1","1","1","1",10.8,0.46,2.45,1.54,2,1,"3","1","1","2","1","2","1","2","อิสาน",2,1
2,"4","4","3","3","1","3","3","1","2","4","4","1","4","3","2","4","4","2","3","1","3","2","1",15.3,5.87,2.68,1.85,2,2,"3","3","3","3","3","4","4","2","อิสาน",2,2
1,"3","1","2","4","4","1","2","1","3","4","2","1","4","5","5","4","5","4","1","1","1","1","1",10.3,0.13,2.9,1.86,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","4","4","1","1","4","1","4","4","4","1","4","5","4","5","5","4","1","1","1","1","1",14.5,0.42,3.29,2.36,1,3,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","1","4","4","2","1","1","1","1","4","2","1","4","3","2","4","4","2","1","1","1","1","1",9.1,1.84,2.5,1.82,2,2,"1","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","2","4","4","2","1","4","1","4","4","4","1","4","5","5","5","5","4","1","1","1","1","1",14,0.83,2.34,1.21,2,2,"1","1","1","1","1","1","1","2","อิสาน",2,1
1,"3","1","4","4","2","1","4","2","3","4","4","1","4","4","3","4","4","4","2","2","1","1","2",13,2.06,2.42,1.3,2,2,"1","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","4","2","4","4","1","4","1","4","4","2","1","4","4","2","4","4","3","2","2","1","3","1",18.1,4.08,3.72,3.08,2,2,"1","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","1","3","2","2","1","3","1","1","4","2","1","4","5","5","5","5","5","1","1","1","1","1",9.4,0.11,3.19,2.17,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","2","4","4","4","1","4","4","4","4","4","3","4","3","2","3","3","2","3","4","3","5","3",12.6,7.37,3.24,2.97,1,2,"1","1","1","1","1","1","1","2","อิสาน",1,2
2,"2","1","2","4","4","2","4","1","3","4","4","2","4","5","5","5","5","5","2","1","1","1","1",9.8,0.32,2.85,1.75,2,1,"3","1","1","1","1","1","1","2","อิสาน",2,3
2,"3","2","4","2","1","1","4","1","3","4","4","2","4","5","5","5","5","5","1","1","1","1","1",12.1,0.02,2.71,1.72,1,1,"3","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","4","4","2","1","4","4","3","4","2","1","4","5","5","5","5","5","1","1","1","1","1",12,0.24,2.15,1.01,1,1,"3","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","1","3","4","4","1","4","2","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",9.8,0.32,2.29,1.17,1,2,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"2","2","4","4","1","1","4","1","3","4","3","1","4","4","3","4","4","4","1","1","1","1","1",8.4,0.78,2.25,1.48,2,2,"1","1","1","1","1","1","1","2","อิสาน",1,1
1,"2","4","4","4","1","1","3","2","4","4","3","1","4","5","5","5","5","5","1","1","1","1","1",9.5,0.19,2.52,1.6,2,2,"3","1","1","3","3","2","1","2","อิสาน",1,1
2,"2","2","4","4","3","1","1","1","2","4","4","1","4","3","2","3","1","1","3","3","3","3","3",13.9,15.2,2.67,2.6,2,3,"2","1","1","2","1","2","1","2","อิสาน",1,1
2,"2","2","4","4","1","1","2","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",11.2,0,2.83,1.8,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","3","4","2","1","4","3","4","4","4","1","4","5","5","5","5","4","1","1","1","1","1",10.1,0.31,2.58,1.61,1,3,"3","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","1","2","4","1","1","1","1","3","4","4","3","4","5","5","5","5","5","1","1","1","1","1",14.5,0.07,3.24,2.04,2,2,"3","1","1","1","1","1","1","2","อิสาน",2,1
1,"3","2","3","4","3","1","4","1","3","4","4","1","3","4","3","4","4","3","1","1","1","1","1",13.9,0.28,2.99,2.06,1,3,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","3","3","1","2","4","4","4","4","4","1","4","3","2","4","3","3","5","4","4","3","3",11.6,13.12,2.76,2.11,2,2,"2","5","5","5","5","5","5","3","อิสาน",1,1
2,"3","4","3","4","1","1","1","1","2","4","4","1","4","3","2","3","2","1","3","3","4","2","2",13,14.59,2.23,1.68,2,3,"1","4","3","3","4","4","4","3","อิสาน",1,0
2,"3","1","3","4","1","4","1","4","3","4","4","1","4","1","1","1","1","1","5","5","5","5","3",6.7,19.76,2.79,2.57,2,1,"2","5","3","3","4","5","4","3","อิสาน",1,2
2,"2","2","1","4","3","1","2","1","4","4","3","3","4","3","2","3","2","1","3","1","1","2","1",11.6,5.68,2.59,1.86,1,2,"1","4","3","3","3","5","2","3","อิสาน",1,1
2,"3","4","3","4","1","3","4","1","2","4","3","1","4","4","3","4","4","3","2","1","1","1","1",14.1,0.08,2.49,1.16,1,2,"3","5","5","5","4","5","5","3","อิสาน",2,0
2,"3","3","4","4","4","1","4","2","4","4","4","1","4","3","2","4","2","3","5","4","4","5","3",10.3,10.73,3.13,2.64,2,2,"2","5","3","3","3","5","5","3","อิสาน",1,1
2,"2","4","1","1","4","1","2","1","1","4","4","1","4","3","2","3","2","2","5","4","4","5","3",9.3,16.36,2.19,1.65,1,2,"3","5","4","5","5","4","5","3","อิสาน",1,0
2,"3","4","4","4","3","1","4","1","4","4","2","1","4","4","2","4","4","4","2","2","1","1","1",12.9,0.35,3.02,1.69,2,2,"3","5","5","5","5","5","5","3","อิสาน",1,1
2,"3","2","4","4","2","1","4","1","3","4","4","1","4","4","2","4","3","3","3","1","1","2","1",13.4,0.63,3.06,1.82,2,3,"3","5","4","3","4","4","4","3","อิสาน",1,0
2,"2","1","4","2","1","1","1","1","2","2","4","1","4","1","1","1","1","1","5","5","5","5","3",9.1,19.1,3.02,2.95,1,2,"3","5","5","5","5","5","5","3","อิสาน",2,2
2,"3","2","3","4","2","1","4","1","4","4","3","1","4","3","2","4","2","1","5","4","3","5","2",13.8,17.96,3.22,3.17,1,1,"3","5","3","3","5","5","2","3","อิสาน",2,2
2,"3","1","4","4","3","1","4","1","4","4","4","2","4","4","3","4","3","4","3","1","3","2","1",8.5,2.78,2.91,1.86,1,2,"2","4","2","3","3","4","1","3","อิสาน",2,1
2,"2","1","4","4","4","2","4","1","4","4","3","1","4","3","2","4","3","3","4","4","3","4","2",7.8,8.93,1.98,1.34,2,3,"2","5","5","5","5","5","5","3","อิสาน",2,2
2,"3","4","3","4","1","1","4","1","2","4","3","1","4","3","2","3","2","3","3","2","3","4","3",17.7,9.56,3.39,2.63,2,3,"2","5","5","5","5","5","5","3","อิสาน",2,1
2,"3","4","4","3","2","1","1","1","1","4","4","1","4","3","2","3","2","1","5","5","5","5","3",13.7,17.76,2.23,2.11,2,3,"2","4","3","3","4","5","5","3","อิสาน",2,2
2,"4","4","3","4","1","1","1","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",13.8,0.25,3.03,1.54,2,3,"1","5","4","5","5","4","5","3","อิสาน",2,0
2,"3","2","4","4","2","2","4","1","4","4","4","1","4","1","1","1","1","1","5","4","5","5","3",9.2,19.95,2.6,2.56,2,2,"1","5","3","5","4","5","5","3","อิสาน",2,1
2,"2","1","1","4","2","1","4","1","2","4","4","1","4","1","1","1","1","1","5","4","4","5","3",17.1,20,3.35,3.34,2,2,"2","4","3","3","4","4","5","3","อิสาน",2,2
2,"3","2","4","4","3","1","4","2","4","4","4","1","4","3","2","4","3","2","3","2","1","3","3",15.2,3.83,2.83,1.76,2,3,"2","5","5","5","5","5","5","3","อิสาน",1,0
2,"2","4","4","4","2","1","4","1","4","4","2","1","4","3","2","3","2","1","3","4","3","2","3",14.9,13.47,3.12,2.75,1,1,"1","1","1","3","3","2","1","3","อิสาน",2,1
2,"3","2","3","4","1","1","3","1","4","4","4","1","4","3","2","3","2","1","3","3","3","3","3",9.8,10.59,2.57,2.07,2,2,"2","5","5","5","5","5","5","3","อิสาน",1,1
2,"3","4","2","4","4","1","3","2","3","4","4","1","4","3","1","2","2","1","5","5","5","5","3",14,19.31,3.06,2.98,1,3,"1","4","3","3","4","2","1","3","อิสาน",1,0
2,"2","1","4","4","2","1","4","1","4","4","4","1","4","2","2","3","2","1","3","3","2","2","3",6.7,17.96,2.82,2.73,2,2,"1","3","2","5","4","5","5","3","อิสาน",2,1
2,"3","1","2","4","1","1","2","3","4","4","4","1","4","1","1","1","1","1","5","5","4","5","3",16.6,19.53,2.47,2.37,2,1,"1","4","3","5","3","4","4","3","ใต้",2,2
2,"3","3","4","4","4","1","3","1","3","4","4","1","4","3","2","3","2","1","5","4","4","5","3",11.9,19.06,2.91,2.85,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
1,"3","3","2","4","2","3","4","2","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",11.4,0.45,3.34,2.01,2,3,"1","5","3","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","3","1","3","1","3","4","4","1","4","3","2","3","2","2","3","2","2","2","2",16,7.21,2.75,2.14,2,3,"2","5","5","5","5","5","5","3","ใต้",2,2
2,"3","2","4","4","3","1","4","1","4","4","3","1","4","3","2","3","3","2","5","3","3","2","1",12.4,9.86,2.52,1.95,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","3","4","4","2","1","4","1","4","4","4","1","4","4","4","4","5","4","3","1","2","2","1",12.7,0.97,2.97,1.74,1,1,"3","1","1","3","1","2","4","3","ใต้",2,1
2,"3","4","4","4","1","2","3","1","3","4","4","2","3","3","2","3","3","2","3","2","1","2","3",14.8,6.55,2.56,1.48,2,3,"1","4","3","3","4","4","4","3","ใต้",2,0
2,"2","1","2","4","2","3","1","1","1","3","3","1","4","3","2","3","2","1","2","1","1","1","2",15.6,7.66,2.98,2.33,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","2","1","4","4","2","1","3","3","2","3","2","1","3","2","2","2","2",10.5,13.15,2.53,1.86,2,2,"1","4","3","3","4","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","3","1","4","4","4","1","4","4","2","3","4","2","3","3","4","4","2",11.6,4.25,2.64,1.88,2,3,"2","5","5","5","5","5","5","3","ใต้",2,1
1,"2","1","1","4","4","1","3","1","2","4","3","1","3","3","2","3","2","2","3","1","1","2","2",11.1,11.26,2.44,2.07,2,2,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"3","2","2","4","3","3","1","1","2","3","3","1","4","4","2","4","4","3","1","1","1","1","1",5.5,0.15,2.57,1.31,2,1,"3","5","3","5","5","5","5","3","ใต้",2,0
2,"3","3","2","4","2","2","4","1","4","4","4","1","4","1","1","1","1","1","5","5","5","5","3",13.7,19.6,2.47,2.43,2,1,"2","1","2","3","4","2","4","3","ใต้",2,2
1,"2","2","4","1","2","1","4","1","1","4","4","1","4","1","1","1","1","1","5","5","5","5","3",13.1,18.76,3.12,3.11,1,3,"1","1","1","2","3","2","1","3","ใต้",2,3
2,"3","3","4","3","3","1","4","1","3","4","3","1","4","4","2","4","5","3","3","2","3","3","1",10.4,3.56,2.48,1.48,2,1,"2","3","3","3","3","2","5","3","ใต้",2,1
2,"3","2","1","4","1","1","3","1","2","4","4","1","4","1","1","1","1","1","5","4","4","5","3",10.2,19.64,2.43,2.43,2,1,"2","5","3","5","4","4","2","3","ใต้",2,3
2,"3","2","2","4","1","1","4","2","3","4","4","1","4","4","2","4","5","3","1","1","1","1","1",15.9,0.28,3.32,2.13,1,2,"3","4","3","3","4","4","5","3","ใต้",2,0
2,"1","3","4","4","4","1","4","1","3","4","3","1","4","3","2","4","3","3","3","3","3","5","1",11,12.37,3.04,2.83,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","2","4","4","3","1","4","2","1","4","4","1","4","4","4","4","5","5","3","3","2","2","1",6.7,0.05,1.79,0.49,2,3,"1","5","4","5","4","5","5","3","ใต้",2,0
2,"3","3","4","4","1","1","4","1","4","4","3","1","4","3","2","3","2","1","3","1","2","2","2",13.5,7.08,3,2.19,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","4","1","4","4","4","3","4","3","2","3","2","1","3","2","2","1","2",9.9,9.09,2.59,1.96,2,3,"3","5","5","5","5","5","5","3","ใต้",1,1
2,"1","1","4","4","1","2","4","1","2","4","4","1","4","1","1","1","1","1","5","4","5","5","3",19.5,19.66,3.1,3.09,2,1,"3","5","5","5","5","5","5","3","ใต้",2,3
2,"2","1","4","3","4","1","2","1","3","4","3","1","4","3","2","3","2","1","3","4","4","3","2",9.9,10.78,2.68,2.2,1,2,"2","4","3","3","5","5","5","3","ใต้",2,1
2,"3","4","4","4","2","1","4","2","2","4","3","1","4","1","1","1","1","1","5","5","4","5","3",12.3,19.74,3.43,3.32,1,2,"3","5","3","3","5","5","5","3","ใต้",2,3
2,"3","4","3","1","3","1","2","1","4","4","4","3","4","4","3","4","4","3","2","1","1","1","1",16.4,2.25,2.85,1.44,2,3,"1","5","5","5","4","5","5","3","ใต้",2,0
2,"3","1","4","4","2","1","4","1","4","4","4","2","4","5","5","5","5","5","2","1","1","1","1",16.7,0.93,3.5,2.15,2,1,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"3","3","3","4","4","1","4","3","4","4","4","3","4","3","2","3","2","1","5","4","5","5","3",16.5,17.33,3.36,3.33,2,2,"1","5","4","3","5","5","5","3","ใต้",2,2
2,"3","3","3","4","3","1","2","1","4","4","4","1","4","3","2","3","2","1","5","5","4","5","3",14.4,19.35,2.9,2.85,2,2,"2","4","5","5","4","5","5","3","ใต้",2,1
2,"3","4","3","4","2","1","4","1","2","4","4","1","4","3","2","4","3","2","4","4","4","5","2",15,14.11,3.39,2.82,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","3","1","1","1","1","3","4","4","1","4","2","1","1","2","1","5","5","4","5","3",12.5,18.71,2.17,2.16,2,1,"2","4","3","3","4","4","4","3","ใต้",2,1
2,"3","1","2","4","2","1","1","1","2","4","4","1","4","3","2","3","4","3","1","1","1","1","1",13.2,1.05,2.82,1.64,1,3,"2","5","5","5","4","5","5","3","ใต้",2,1
2,"3","2","3","4","1","1","4","1","4","4","4","1","4","3","2","3","2","1","5","4","4","5","2",9.2,16.89,2.47,2.36,2,2,"2","5","5","3","5","5","5","3","ใต้",2,2
2,"3","3","1","4","1","1","4","1","1","4","4","1","4","2","1","1","1","1","5","4","4","5","3",13.2,19.39,3.39,3.16,1,3,"1","1","1","2","3","1","1","3","ใต้",2,2
2,"3","1","3","4","2","1","3","1","4","4","4","1","4","4","3","4","4","4","2","1","1","1","1",12.7,0.06,2.87,1.55,1,2,"3","4","3","3","4","5","5","3","ใต้",2,0
2,"3","2","4","4","1","1","2","1","4","4","4","1","4","5","5","5","5","5","2","1","1","1","1",6.9,0.16,2.31,1.06,1,2,"1","1","1","1","1","1","1","3","ใต้",2,0
2,"2","3","4","2","3","1","4","1","4","4","4","2","4","4","2","4","4","4","2","2","1","2","2",15.7,1.14,2.75,1.54,2,1,"1","1","1","3","1","2","1","3","ใต้",2,1
2,"2","1","4","4","1","2","4","1","3","4","4","3","4","5","5","5","5","5","1","1","1","1","1",6.6,0.81,2.7,1.49,2,2,"2","5","5","5","4","5","5","3","ใต้",2,0
2,"3","2","2","4","3","1","2","1","4","4","4","1","4","2","2","3","2","2","4","2","3","3","3",12.3,14.2,3.14,2.87,2,3,"2","5","5","5","5","5","5","3","ใต้",2,2
2,"3","2","4","4","1","1","4","1","4","4","4","1","4","4","2","4","3","3","2","1","1","1","1",9.6,2.61,2.42,1.26,1,2,"3","5","3","5","5","5","5","3","ใต้",2,1
2,"3","2","4","4","1","1","4","1","3","4","4","1","4","3","2","4","3","2","3","3","3","4","2",11.7,10.06,2.38,1.81,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"2","4","4","3","1","1","3","1","2","4","4","3","4","1","1","1","1","1","5","5","5","5","3",10.7,19.9,2.97,2.74,1,3,"2","5","3","3","3","5","5","3","ใต้",2,3
1,"1","3","3","4","1","1","4","3","3","4","3","1","4","3","2","3","2","2","2","1","1","2","3",16.9,3.51,3.02,1.98,1,2,"1","3","1","3","4","2","1","3","ใต้",2,1
2,"3","3","4","4","2","1","1","1","4","4","4","1","4","4","2","4","3","2","2","1","2","2","2",6.7,6.93,1.52,0.7,2,3,"1","5","3","5","5","5","5","3","ใต้",2,1
2,"3","4","4","4","2","1","2","1","4","4","4","1","4","4","2","4","4","3","2","1","1","1","1",7.1,0.14,1.73,0.57,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","3","4","3","2","1","4","1","2","4","4","2","4","5","4","5","5","5","2","2","1","1","1",16.8,0.64,3.55,2.09,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","4","4","1","1","4","3","4","4","4","1","4","3","2","4","3","3","2","1","2","1","3",11.4,2.08,2.06,0.86,1,1,"3","1","1","3","2","2","1","3","ใต้",2,0
1,"3","1","1","2","3","1","1","1","2","4","4","1","4","3","2","3","4","2","3","2","1","4","1",14.3,8.03,2.43,1.81,2,1,"1","4","3","3","4","4","4","3","ใต้",2,1
2,"3","2","3","4","2","1","1","1","4","4","4","1","3","3","2","3","2","1","3","1","1","1","1",15.1,10.01,3.39,2.93,1,2,"3","4","5","3","5","5","5","3","ใต้",2,0
1,"3","1","4","1","1","1","1","1","1","4","4","1","4","2","2","3","2","1","5","4","3","3","2",13.8,16.64,3.3,3.22,2,2,"2","5","5","5","5","5","5","3","ใต้",2,2
2,"3","1","2","4","4","1","1","1","3","4","4","1","3","1","1","1","1","1","4","3","4","5","3",12.9,17.92,2.58,2.49,2,3,"1","5","3","3","4","5","5","3","ใต้",2,2
