_id,STRUCTURE_NAME,ACTION,RK_IMD,Competitiveness Ranking,FAC,Factor by IMD,SUBFAC,Sub Factor by IMD,IMD_IND,IMD indicators,COUNTRY,Country,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,SOURCE,Source,UNIT,Unit
312,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,SE,Sweden,A,Annual,2563,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
313,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,SE,Sweden,A,Annual,2564,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
314,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR04,Infrastructure,WCR0403,Science infrastructure,_T,Total,SE,Sweden,A,Annual,2565,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
315,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2560,,18,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
316,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2561,,12,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
317,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2562,,25,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
318,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2563,,25,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
319,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2564,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
320,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,WDCR0102,การฝึกอบรมและการศึกษา,WDCR010201,Employee training,TH,Thailand,A,Annual,2565,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
321,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2560,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
322,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2561,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
323,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2562,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
324,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2563,,10,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
325,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2564,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
326,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0203,โครงสร้างเทคโนโลยี,WDCR020302,Mobile Broadband subscribers,TH,Thailand,A,Annual,2565,,25,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
327,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2560,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
328,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2561,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
329,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2562,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
330,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2563,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
331,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2564,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
332,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030304,Software piracy,TH,Thailand,A,Annual,2565,,56,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
333,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
334,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
335,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
336,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR01,Knowledge,_T,Total,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
337,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SG,Singapore,A,Annual,2562,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
338,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SG,Singapore,A,Annual,2563,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
339,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SG,Singapore,A,Annual,2564,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
340,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SG,Singapore,A,Annual,2565,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
341,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,SG,Singapore,A,Annual,2562,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
342,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,SG,Singapore,A,Annual,2563,,11,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
343,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,SG,Singapore,A,Annual,2564,,14,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
344,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,SG,Singapore,A,Annual,2565,,11,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
345,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,DK,Denmark,A,Annual,2562,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
